	가게 이름	리뷰 수	리뷰 데이터
0	돈이 조아	165	[('홍남매맘맘', '고기는 진짜 끝내줘요 두 번째 갔는데 신랑이 너무 너 무 좋아요 집이랑 거리가 있는 데도 가자고 하네요 집 에서 고기 구워 먹는 그런 느낌이에요 넘나 맛...'), ('오징어나와', '찐단골이에요 다른고깃집 갈 엄두도 안나요 항상 잘\n먹고 후회없이 즐기고와요^^ 직원들 사장님 너무 친\n절하시고~~ 다음에가도 전 여기만가요~^^'), ('러블리츄츄츄', '충주 연수동 돈이조아는 대로변에 위치해 접근성이 좋고 주차장이 있어 방문하기 편리! 양심적인 사장님 이 암돼지 생고기를 저렴한 가격에 주문즉시 썰...'), ('오징어나와', '늘 이용하는 고깃집이에요 여긴 의리로갑니다 사장 님의 좋은고기 준비해주시는 의리를 지키시기에 저도 무조건 여기만 이용해요 어제오늘 의리!!!!! ㅎ ...'), ('non9922', '임지훈에서 간판만바뀌고 사장님은 그대로에용~.~ 전부터 단골이었지만 고기가 점점더좋아져요.. 진짜 신기한게 여기서 먹으면 고기를 오래익혀도 촉...'), ('hee****', '고기를먹다보면 느끼할수있는부분을 서비스로주는 짬뽕이 딱 잡아주는게 신의한수^^ 고기도 너무맛있고 기본으로주는반찬에셀프바 완전굿 쌈종류도많...'), ('밍기서0', '앞뒤로 수십 번 칼집을 낸 목살은 상당히 부드럽고 맛 있어요 보기에도 신선해 보이는 빛깔과 두툼한 사이 즈 그리고 지글지글 구워지는 고기 굽는 소리...'), ('스윗냠냠', '가족모임으로 방문했는데 신선하고 맛있는 고기와 쌈 야채까지 완벽했던 곳이었어요^^ 짬뽕전골도 서비스 로 주셔서 맛있게 먹고 왔답니다:) 특히 사장님...'), ('bom****', '여태까지 가본 고깃집중에서 진짜 제일 고기맛이 있 는 고깃집입니다👍 짬뽕을 공짜로 주시고 반찬들도 엄청 맛있어서 갈때마다 진짜 배터질듯이 먹고 ...'), ('름이 rme', '쫀득하니 너무 맛있게 잘먹었어요 !\n다음에도 방문할께요😀'), ('코스모스튤립장미', '첨 방문인데 매장도 깔꿈하고 고기가 진짜 맛있어요 \n쌈채소 코너가 따로있어서 골라 먹기편해요!! 보이는\n곳에 숙성고가 있어 더 믿음이가는 곳이에요~~'), ('름이 rme', '너무 맛있게 먹고왔어요!!! 잡내없이 부드럽고 맛있는 고기라 만족했답니다. 같이나온 계란찜도 맛있고 특 히 비빔냉면에 고기 싹 싸먹으면 최고! 쌈도 골...'), ('오징어나와', '늘 이용하는 사장님이친절한 맛집이죠 삼겹살을 구워 서 잘게 잘라서 김치말이국수에 얹어먹으니 꿀맛 ㅋ 삼겹을 잘게 잘라야해요 그게 포인트 담에가서...'), ('생자필멸83', '고기 냄새하나도 안나고 반찬들도 맛있네요 쌈들도 \n신선하고 식구들이 맛있게 먹고갑니다. 사진엔 없지\n만 항정살도 맛있더라구요'), ('Luka87', '고기가 너무너무 맛있고 직원분들도 다들 너무 친절 하셨어용 고기 정신 없이 먹느라 고기사진을 못 찍어 서 뒤늦게 볶음밥이라도 찍었습니다 다들 고기 ...'), ('코스모스튤립장미', '쌈채소 종류가 다양해서 좋고 고기가 양도 많아요!!\n매장도 넓고 깨끗해서 자주와서 먹을것 같아용~~!!'), ('min****', '사장님이 친절하시고 고기가 너무 맛있어요!!👍 가격 도 저렴하고 계란찜이 기본으로 나와서 너무 좋고 쌈 채소도 신선하고 종류가 많아요!! 그리고 가게...'), ('1grin', '고기질도 좋고 정말 맛있게 잘먹고 왔어요\n다양한 쌈채소도 무한으로 셀프바에서 가져다 먹을수 있어요^^ 충주 연수동 고기집 맛집 인정~^^'), ('맛짱482', '고기도 1인분 200g이라 넉넉하고 쌈채소가 다양하고 신선해요! 짬뽕국물도 기본으로 주셔서 좋습니다.👍'), ('gjt****', '고기가 양이 많고 보이게 진열되 있어서 믿음이 가요~ 근처라 자주 오는데 맛있어요 최공!!'), ('eoreor123', '충주에서 먹은 고깃집중 제일 맛나고 제일 친절했던 \n곳이예요 오랜만에 기분좋은 저녁식사를 한것같아기\n분좋아지는 그런 맛집이였답니다💓💓💓 사...'), ('aesiteru4', '주차편하고 고기 신선하고 쌈채소 무한리필 파절이 맛있고 가성비 끝장판 매장 청결 화장실 깨끗^^ 대만족 고기집 재방문각!!!! 부모님 모시고 가기 좋은 곳'), ('wos****', '고깃집에 짬뽕전골이 기본으로 나오고 고기가 엄청 맛이있어요 👍 사장님도 친절하시고 서비스를 많이 주셔요 😊😋 쌈 종류도 많고 푸짐해서 골라먹...'), ('오징어나와', '자주가는곳 사장님께서 갈때마다 잘기억해주시고 세 심하게 챙겨주세요. 고기질도 너무 좋고 맛있어서 진 짜 너무 맘에들어요. 반찬하나하나 다 진짜 맛...'), ('피그애요', '평이 좋아서 와봤는데 맛있어요'), ('라희타', '처음 가봤는데, 사장님도 친절하시고 무엇보다 고기가 싱싱하고 맛있어요!'), ('jua****', '고기 먹고싶다? 일단 여기 오세요 장점 : 자리 넓음 고\n기퀄리티 너무 좋음 기본사이드메뉴 좋음 사장님 친\n절함 단점 : 없음'), ('ens****', '고기가 신선하고 맛있어요*_*분위기도 좋아서 모임하기 좋습니다 또 오고 싶어요~~'), ('soo****', '사장님 오래오래 장사해주세요 ! 고기 너무 맛있어요!!! 짬뽕국물도 최고고 쌈도 많이 싸먹을 수 있어서 너~무 좋아요!같이먹은 친구들이 넘 만족하네용 ㅋㅋㅋ'), ('레이린18', '본가 올때마다 먹으러오고 있어요\n맛있답니다'), ('imu****', '사장님 감사합니다 !! 오늘 외식은 너무 성공적이에요 ㅋㅋㅋ 고기먹고 배 빵빵해져서 왔네요 !! 남편이 돈이조아가 젤 맛있대여~~ 단골각입니다'), ('han****', '쌈채소 무한이여서 너무 좋은곳이에요 !! 충주 연수동에서 제 최애 고기집은 돈이조아입니다 !! >_< 짬뽕전골 기본제공으로 나오는데 국물이 기가막혀요!'), ('ing****', '서비스로 나오는 짬뽕이 신의 한수 ^^b 고기먹고 짬뽕국물 먹으면 느끼함도없구 찰떡궁합이네요!! 오늘 저녁도 너무 맛있게 잘먹구 왔습니다 !'), ('스윗냠냠', '고기질도 너무 좋고 1인분에 200g씩이라 양도 많아요\n^^ 사장님도 친절하시고 쌈야채, 버섯, 고사리 등 아낌\n없이 셀프바에 채워져있어서 눈치안보고 너무 ...'), ('37****', '너무 맛있게 먹어가지고 나도모르게 재방문할거같은 느낌적인느낌 ㅎㅎㅎ 좋았어요'), ('tho****', '직원분 모두 친절하시고 고기도 맛있어요~ 연수동에서 젤 제 맘에 쏙드는 고기집이네요 ㅋㅋ 쌈이 무한이라 최곱니다!'), ('tho****', '사장님 항상 친절하셔서 너무 기분 좋은곳이에용 고기맛은 말해뭐해~!! 넘넘 맛있고 만족스럽습니당! 배터지게 먹고왔어요!'), ('bro****', '너무 맛있고 분위기도 좋아요!고기도 좋은거 쓰시는것같고 모임하기 좋네요'), ('빈블링', '여기 완전 좋아요 지금6월이벤트로 소주 2000원 행사 하는데 개꿀🍯 쌈채소종류도 많고 싱싱해요 고기도 맛있어요! 글구 왕 친절쓰 재방문100% 쌈 채...'), ('199****', '고기 상태 너무 좋아요~ 완전 싹싹 긁어먹구 왔네요 사장님 직원분 모두 친절하시구 반찬도 깔끔하게 나오고 최고에요 ㅎㅎ'), ('asb****', '강추하는 충주 맛집이라고 생각합니다 고기의 질이 매우 좋으며 또한 양도 많고 맛도 좋았어요 고기와 어 울리는 쌈채소가 한가득해서 골라먹는 재미도 ...'), ('hcw****', '왜 다들 맛집이라고 하셨었는지 제대로 알고감 ㅎㅎㅎ 모르면 아니되는맛입니다!'), ('oho****', '너무맛있고 여긴 이대로만 계속 가주신다면 항상 맛집으로 불릴것같습니다!'), ('jan****', '신랑이 어디가서 리뷰남기자하는 성격아닌데 여긴 꼭 남기재요 ㅋㅋㅋ 저도정말기억에남는맛집이네요'), ('dms****', '검색중 눈에 딱 들어오더라고요 선택참잘했고 먹자마자 깜놀! 넘나마싯어요'), ('tia****', '맛있다!!! 이집만의 노하우 궁금해요 완전 잘 먹었습니다 사장님 ㅎㅎ'), ('np****', '너무 맛있어서 폭풍흡입하고갑니당 찐맛집으로 진심추천드립니다'), ('roc****', '실화인가!! 진짜 맛있습니다 폼이 장난아니에요 계산도 친절하게 해주셨습니다'), ('pak****', '전에는 왜몰랐을까요 이맛있는걸 ㅋㅋㅋ 딱 제가 먹고싶었던 맛이에요'), ('iwp****', '매장 분위기도 디게 좋고 친절하십니다 고기가 너무 맛있었어여'), ('yt7****', '꼭 먹어봐야해요 드셔보신 분들 진짜 넘맛있지 않나요~ 깔끔하기도하고 굿'), ('ins****', '한번 맛보시면 알수있습니다 얼마나 맛집인지 ㅋㅋㅋ 이런데를 알게돼서 뿌듯'), ('iaz****', '직원분들 하나같이 다 너무 친절하셔서 왔을때 기분이 너무 좋아요!ㅎㅎ'), ('for****', '맛도 맛인데 서비스가 정말 좋습니다. 사장님 열정 넘치시고 친절합니다!'), ('oli****', '친절 왕들만 모이셨나봐요 친절하고 또 친절한 서비스 ^^ 감사합니다'), ('0ho****', '깔끔하면서도 중독적인맛을 선보이네요, 매우 인상적인곳이에요'), ('dru****', '언제 또 이런맛을 느낄수있을까 싶어 제대로먹었습니다 퀄리티미쳐여'), ('aur****', '전체적인부분 다 만족했습니다 맛이랑 가격도 그렇고 서비스까지 완벽'), ('cp7****', '무엇 하나 빠지는 게 없는 인생 맛집 덕분에 기운이 좀 납니다!'), ('ww_****', '맛부터 양, 서비스까지 깔끔 완벽 대만족! 이집 월드클래스 맞습니다 예~'), ('acc****', '말씀도 친절하게 해주시고 맛이 최고네요 ㄷㄷ 진심 기분좋게 계산했습니다'), ('gj5****', '잘 먹었어요~ 맛 너무 좋았어요 ^^ 친절해서 또 찾고싶습니다.'), ('san****', '진짜 맛집이쥬 여긴 ㅎㅎ 재방문안할수가없습니다 다들 동의하실듯 ㅋㅋ'), ('ull****', '깔끔순삭 모두클리어 ㅎㅎ 기억해둬야겠어요 너무너무좋네요'), ('c4****', '입속부터 마음속까지 다 즐거웠고 이 가격에 이런 구성도 참 좋아요'), ('min****', '얼마나 맛있던지 입에 넣자마자 웃음 자동 발사 ㅋㅋㅋ 진심 또 갈거에요'), ('der****', '꼭 가봅시다 이 근방에서 먹어본것중 가장맛있는 축에 속합니다!'), ('boy****', '사장님께서 친절한 분이시고, 여긴 시키는것마다 다 깔끔하네요~'), ('091****', '신기한 맛이었구 서비스까지 넘좋았어요 다음에 또올생각이에요'), ('alq****', '제일 좋아하는 맛입니다 많이먹어도 부담스럽지않아서 정말좋아요'), ('040****', '입에서 사르륵 녹네요 ㅎ 사장님도 친절하시구~ 덕분에 맛있게먹었습니다'), ('val****', '맛집으로 추천받아서 먹어봤는데 너무 너무 맛있어요! 짱짱 ><'), ('soh****', '리뷰쓸려고 영수증 챙겼어요 첫 방문이었는데 정말 \n너무 너무 맛있었고 사장님과 알바생님의 친철에 감\n동하고갑니다 대박나세요!!!!'), ('029****', '회식하기 좋은곳이에요~ 양도 많아서 아주 흡족스러운 곳이었어요'), ('wre****', '매장 깔끔하게 해두신것 보니 신뢰도 상승!! 맛도 진짜 좋았답니다'), ('오징어나와', '주마다가는 가성비좋은곳이에요 집근처라 항상갑니 다 오늘은 친한동생이랑 갔거든요 고기질도 너무좋 고 다 맛있다고^^ 뿌뜻한하루에요 ^^ 매번 친절...'), ('stu****', '인기많은 만큼 궁금했는데 참 좋네요 ^^ 전부 맛있게 먹었음!'), ('achiii', '고기 질이 좋고 회전률도 좋아서 빨라서 좋았습니다! 음식 맛도 좋은데 친절하기까지해서 좋네요!'), ('min****', '고기도 넘 맛있고 셀프바에 각종 쌈이랑 밑반찬이 비 치되어있어서 계속 리필해서 먹을 수 있어서 좋았어 요!! 사장님도 친절하시고 가족 외식으로도 좋...'), ('uja****', '충추 연수동에서 고기집 어디갈까 고민할필요없이 무 족권 돈이조아로 고고 ! 쌈도 무한으로 먹을 수 있고 기본제공으로 나오는 짬뽕국물이 고기먹고 난 ...'), ('always0429', '젊으신사장님이 매우친절하시고 직원분들도 매우친 절하십니다.음식도 고기도 맛있고요. 몸이불편하신 어머님모시고 가족들과갔는데도 자리부터편안...'), ('gae****', '먹기전에 찍어야지 했는데 급하게 먹느라 못찍었네여\nㅎㅎ 언제와도 맛있고 친절하신 사장님과 직원분들~ \n다음에 또 올께요~'), ('non9922', '드디어.. 찾았어요 충주 삼겹살집 정착이요 고기질 너 무좋아서..가족끼리 갔는데 진짜 정육점에서 고기사 서 집에서 구워먹는 맛이었어요 고기 좋아하시...'), ('jhy****', '고기가 맛있고 부드러워요 매장도 깔끔하고 넓고 기본 반찬 종류도 많고 다 맛있어요 ㅎㅎ 사장님도 친절하고 좋아요 또 갈겁니다 잘 먹었습니다~~♡'), ('cre****', '제가 올해 만나본 식당중 최고로 맘에든곳은 여기에요 이대로만 해주시길'), ('밍밍이와', '맛이써용!'), ('ljs****', '고기 맛집 내돈 내산 후기 증평 맛집 이지훈의시골생 고기충주연수첨 고기집 잘 못가면 돼지특유 냄새 때 문에 돈 아깝다는생각드는 곳이 있는데 여기는 ...'), ('ley****', '저희랑 멀지않은곳에 있더라구요 우연찮게 들렀는데 너무 맛있어서 좋았습니다'), ('찔레꽃2365', '충주 여행중, 충주 사는 친구가 데려간 곳!\n여기 충주 맛집. 고기질 좋고 가성비갑. \n자주 가고 싶다.'), ('jou****', '깨끗하고 삼겹살이 너~~무 맛있어서 좋았어요..특히 싱싱한 쌈을 내맘대로 먹을수 있어서 좋아요 부모님 모시고가도 좋을듯 친절하신 사장님 번창하세요'), ('kst****', '들어갈때부터 아 여긴 맛집이다 싶었고 실제로 완전 맛있어서 감동했어요'), ('sup****', '합리적인 가격에 좋은 맛 좋은 서비스 좋은 환경 누리고 갑니다'), ('vid****', '진짜 맛있긴했어요 다들 대화는 잊고 먹기바빴답니다 아주 잘먹었습니다'), ('73****', '근처 일이있어 갔다가 먹게되었는데 오늘 베리베리 럭키!!! 너무맛집이에요'), ('낮잠커피', '아주 만족스러웠음. 재료가 다 신선하기도하고 맛을 극대화시키셨네요!!'), ('egu****', '내부 관리 잘되어있어서 식사하기 좋음! 가격 착하고 맛까지 완벽함.'), ('thr****', '하나하나 다 신선한맛!! 이 근방에서 가장 추천하고싶은 맛집이에요'), ('탐방', '고기질 좋구요. 나오는 구성도 좋아요\n매장 넓고 사장님 직원분들이 친절하셔서 좋습니다 배려잘해주세요 센스있게ㅜㅎㅎ'), ('ero****', '고기도 신선하고 맛있어요! 부모님 모시고 와서 맛있게 잘 먹고 갑니다~~가족 외식 추천'), ('ohd****', '친절한곳이라서 자주 들를것같네요 ^^ 주문한것들 다 잘챙겨주셔서 감사해요'), ('rme****', '지인 추천 받고 와서 먹게 됐는데 가성비가 좋고 고기가 넘 부드럽고 맛있어요'), ('dic****', '한결같은 맛과 서비스 기대하겠습니다 이곳 방문으로 오늘하루가 특별해짐'), ('tea****', '양 푸짐하네요 정말 맛있었구 제가 원했던대로 다 나와서 좋았어요'), ('bya****', '다먹고나서 행복한마음으로 리뷰쓰게만드는 최고의 맛집!! 인정~~'), ('ris****', '인테리어 좋고 편안한 분위기에서 맛있는것들 먹으며 지인들과 잘다녀왔습니다'), ('jfr****', '매장 깨끗해서 다음에 또 들르고 싶어요 맛도 맛이지만 친절도 굿'), ('fil****', '맛집 찾았어요!!! 진짜 너무맛있네!! 재방문의사 백만퍼센트요!!!'), ('ibi****', '고기품질이 너무 부드럽고 맛있었습니다 잘먹었어요 또 올게요~'), ('amb****', '고기 너무맛있습니다!!! 입에서 살살녹아요 ㅠㅠㅠㅠ다음에 또올게요!!'), ('wgr****', '이쪽으로 간거 신의한수 ㅠㅠ 맛도 서비스도 양도 폼 미쳤습니다 ㅎㅎ')]
